sample_name	SRA_Run	GEO_Sample	GEO_Sample_Title
F2S4_160616_015_B01	SRR7329127	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_015_C01	SRR7329128	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_015_D01	SRR7329129	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_015_E01	SRR7329130	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_015_F01	SRR7329131	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_015_G01	SRR7329132	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_015_H01	SRR7329133	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_011_F01	SRR7329134	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_013_A01	SRR7329135	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_013_B01	SRR7329136	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_013_C01	SRR7329137	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_013_D01	SRR7329138	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_013_E01	SRR7329139	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_013_F01	SRR7329140	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_013_G01	SRR7329141	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_013_H01	SRR7329142	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_001_A01	SRR7329143	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_001_B01	SRR7329144	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_011_G01	SRR7329145	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_001_C01	SRR7329146	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_001_D01	SRR7329147	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_001_E01	SRR7329148	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_001_F01	SRR7329149	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_001_G01	SRR7329150	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_001_H01	SRR7329151	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_002_A01	SRR7329152	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_002_B01	SRR7329153	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_002_C01	SRR7329154	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_002_D01	SRR7329155	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_011_H01	SRR7329156	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_002_E01	SRR7329157	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_002_F01	SRR7329158	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_002_G01	SRR7329159	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_002_H01	SRR7329160	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_003_A01	SRR7329161	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_003_B01	SRR7329162	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_003_C01	SRR7329163	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_003_D01	SRR7329164	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_003_E01	SRR7329165	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_003_F01	SRR7329166	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_012_A01	SRR7329167	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_003_G01	SRR7329168	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_003_H01	SRR7329169	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_004_A01	SRR7329170	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_004_B01	SRR7329171	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_004_C01	SRR7329172	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_004_D01	SRR7329173	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_004_E01	SRR7329174	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_004_F01	SRR7329175	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_004_G01	SRR7329176	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_004_H01	SRR7329177	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_012_B01	SRR7329178	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_005_A01	SRR7329179	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_005_B01	SRR7329180	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_005_C01	SRR7329181	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_005_D01	SRR7329182	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_005_E01	SRR7329183	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_005_F01	SRR7329184	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_005_G01	SRR7329185	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_005_H01	SRR7329186	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_006_A01	SRR7329187	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_006_B01	SRR7329188	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_012_C01	SRR7329189	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_006_C01	SRR7329190	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_006_D01	SRR7329191	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_006_E01	SRR7329192	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_006_F01	SRR7329193	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_006_G01	SRR7329194	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_006_H01	SRR7329195	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_007_A01	SRR7329196	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_007_B01	SRR7329197	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_007_C01	SRR7329198	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_007_D01	SRR7329199	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_012_D01	SRR7329200	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_007_E01	SRR7329201	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_007_F01	SRR7329202	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_007_G01	SRR7329203	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_007_H01	SRR7329204	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_008_A01	SRR7329205	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_008_B01	SRR7329206	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_008_C01	SRR7329207	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_008_D01	SRR7329208	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_008_E01	SRR7329209	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_008_F01	SRR7329210	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_015_B01	SRR7332767	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_015_C01	SRR7332768	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_015_D01	SRR7332769	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_015_E01	SRR7332770	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_015_F01	SRR7332771	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_015_G01	SRR7332772	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_015_H01	SRR7332773	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_022_A01	SRR7332774	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_022_B01	SRR7332775	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_022_C01	SRR7332776	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160120_011_F01	SRR7332777	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_022_D01	SRR7332778	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_022_E01	SRR7332779	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_022_F01	SRR7332780	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_022_G01	SRR7332781	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_022_H01	SRR7332782	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_023_A01	SRR7332783	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_023_B01	SRR7332784	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_023_C01	SRR7332785	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_023_D01	SRR7332786	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_023_E01	SRR7332787	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160120_011_G01	SRR7332788	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_023_F01	SRR7332789	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_023_G01	SRR7332790	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_023_H01	SRR7332791	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_024_A01	SRR7332792	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_024_B01	SRR7332793	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_024_C01	SRR7332794	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_024_D01	SRR7332795	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_024_E01	SRR7332796	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_024_F01	SRR7332797	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_024_G01	SRR7332798	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160120_001_D01	SRR7332799	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160120_011_H01	SRR7332800	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160426_024_H01	SRR7332801	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_003_A01	SRR7332802	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_003_B01	SRR7332803	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_003_C01	SRR7332804	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_003_D01	SRR7332805	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_003_E01	SRR7332806	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_003_F01	SRR7332807	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_003_G01	SRR7332808	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_003_H01	SRR7332809	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_004_A01	SRR7332810	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160120_012_A01	SRR7332811	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_004_B01	SRR7332812	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_004_C01	SRR7332813	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_004_D01	SRR7332814	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_004_E01	SRR7332815	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_004_F01	SRR7332816	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_004_G01	SRR7332817	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_004_H01	SRR7332818	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_005_A01	SRR7332819	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_005_B01	SRR7332820	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_005_C01	SRR7332821	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160120_012_B01	SRR7332822	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_005_D01	SRR7332823	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_005_E01	SRR7332824	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_005_F01	SRR7332825	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_005_G01	SRR7332826	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_005_H01	SRR7332827	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_010_A01	SRR7332828	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_010_B01	SRR7332829	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_010_C01	SRR7332830	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_010_D01	SRR7332831	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_010_E01	SRR7332832	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160120_012_C01	SRR7332833	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_010_F01	SRR7332834	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_010_G01	SRR7332835	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_010_H01	SRR7332836	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_011_A01	SRR7332837	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_011_B01	SRR7332838	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_011_C01	SRR7332839	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_011_D01	SRR7332840	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_011_E01	SRR7332841	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_011_F01	SRR7332842	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_011_G01	SRR7332843	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160120_012_D01	SRR7332844	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_011_H01	SRR7332845	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_012_A01	SRR7332846	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_012_B01	SRR7332847	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_012_C01	SRR7332848	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_012_D01	SRR7332849	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_012_E01	SRR7332850	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_012_F01	SRR7332851	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_012_G01	SRR7332852	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_012_H01	SRR7332853	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_013_A01	SRR7332854	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160120_012_E01	SRR7332855	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_013_B01	SRR7332856	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_013_C01	SRR7332857	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_013_D01	SRR7332858	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_013_E01	SRR7332859	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_013_F01	SRR7332860	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_013_G01	SRR7332861	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_013_H01	SRR7332862	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_014_A01	SRR7332863	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_014_B01	SRR7332864	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_014_C01	SRR7332865	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160120_012_F01	SRR7332866	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_014_D01	SRR7332867	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_014_E01	SRR7332868	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_014_F01	SRR7332869	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_014_G01	SRR7332870	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_014_H01	SRR7332871	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_015_A01	SRR7332872	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_015_B01	SRR7332873	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_015_C01	SRR7332874	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_015_D01	SRR7332875	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160428_015_E01	SRR7332876	GSM3189955	VISp_Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_1
